index,word,block,pos
9123,ptprn,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",125
9123,qsox1,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",132
9123,sema4f,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",139
9123,th,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",147
9123,vegfc,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",151
9123,c20orf166as1,"We discovered 20 genes, BOC, CLEC4GP1, ELOVL6, EREG, ESR2, FDCSP, FURIN, FUT8-AS1, GZMB, IRX3, LITAF, NDEL1, NKX3-1, PODNL1, PTPRN, QSOX1, SEMA4F, TH, VEGFC, and C20orf166AS1 that are overexpressed in a subpopulation of GBM patients and correlate with poor survival outcomes.",162
9219,acnu,The acting molecular mechanism in ACNU has yet to be elucidated.,34
9219,x-rayrepaircross-complementinggroup2,Cultured mouse embryonic fibroblasts were used which have deficiencies in DNA DSB repair genes which are involved in HR repair (X-ray repair cross-complementing group 2 [XRCC2] and radiation sensitive mutant 54,128
9219,xrcc2,Cultured mouse embryonic fibroblasts were used which have deficiencies in DNA DSB repair genes which are involved in HR repair (X-ray repair cross-complementing group 2 [XRCC2] and radiation sensitive mutant 54,170
9219,rad54,"[Rad54]), and in NHEJ repair (DNA ligase IV [Lig4]).",1
9219,dnaligaseiv,"[Rad54]), and in NHEJ repair (DNA ligase IV [Lig4]).",30
9219,lig4,"[Rad54]), and in NHEJ repair (DNA ligase IV [Lig4]).",45
9219,lig4,The most effective molecular target which correlated with ACNU cell sensitivity was Lig4.,84
9219,lig4,"In addition, it was found that Lig4 small-interference RNA (siRNA) efficiently enhanced cell lethality which was induced by ACNU in human glioblastoma A172 cells.",31
9219,lig4,These findings suggest that the down-regulation of Lig4 might provide a useful tool which can be used to increase cell sensitivity in response to ACNU chemotherapy.,51
9246,platelet-derivedgrowthfactorreceptora,"Treatments targeting molecular pathways critical for these cancers are needed.sWe conducted a phase 1 study (rolling-six design) to establish the safety and maximum tolerated dose (MTD) of dasatinib, an oral platelet-derived growth factor receptor A (PDGFRA) inhibitor, and crizotinib, an oral c-Met inhibitor, in such patients.",208
9246,pdgfra,"Treatments targeting molecular pathways critical for these cancers are needed.sWe conducted a phase 1 study (rolling-six design) to establish the safety and maximum tolerated dose (MTD) of dasatinib, an oral platelet-derived growth factor receptor A (PDGFRA) inhibitor, and crizotinib, an oral c-Met inhibitor, in such patients.",251
9246,c-met,"Treatments targeting molecular pathways critical for these cancers are needed.sWe conducted a phase 1 study (rolling-six design) to establish the safety and maximum tolerated dose (MTD) of dasatinib, an oral platelet-derived growth factor receptor A (PDGFRA) inhibitor, and crizotinib, an oral c-Met inhibitor, in such patients.",294
9246,pdgfra,"PDGFRA and MET amplification, and PDGFRA mutations were studied in tumor samples.",0
9246,met,"PDGFRA and MET amplification, and PDGFRA mutations were studied in tumor samples.",11
9246,pdgfra,"PDGFRA and MET amplification, and PDGFRA mutations were studied in tumor samples.",34
9246,akt,A statistically significant decrease in the ratio of p-AKT/total AKT in PBMC occurred after dasatinib administration.,55
9246,akt,A statistically significant decrease in the ratio of p-AKT/total AKT in PBMC occurred after dasatinib administration.,65
9246,pdgfra,"PDGFRA and MET amplification were found in four and two cases, respectively.",0
9246,met,"PDGFRA and MET amplification were found in four and two cases, respectively.",11
9246,pdgfra,Only one of 10 tumors harbored a PDGFRA mutation.,33
9300,immuneregulatorycytokine,"In that regard, we have identified receptor for an immune regulatory cytokine, interleukin-13 (IL-13), which is over-expressed on human malignant glioma cell lines and primary tumor cell cultures.",51
9300,interleukin-13,"In that regard, we have identified receptor for an immune regulatory cytokine, interleukin-13 (IL-13), which is over-expressed on human malignant glioma cell lines and primary tumor cell cultures.",79
9300,il-13,"In that regard, we have identified receptor for an immune regulatory cytokine, interleukin-13 (IL-13), which is over-expressed on human malignant glioma cell lines and primary tumor cell cultures.",95
9300,il13receptors,"To target IL-13 receptors (IL-13R) for cancer therapy, we have developed a recombinant fusion protein composed of IL-13 and a mutated form of Pseudomonas exotoxin ( IL13-PE38QQR or IL-13 cytotoxin).",10
9300,il13,"To target IL-13 receptors (IL-13R) for cancer therapy, we have developed a recombinant fusion protein composed of IL-13 and a mutated form of Pseudomonas exotoxin ( IL13-PE38QQR or IL-13 cytotoxin).",27
9300,il-13,"To target IL-13 receptors (IL-13R) for cancer therapy, we have developed a recombinant fusion protein composed of IL-13 and a mutated form of Pseudomonas exotoxin ( IL13-PE38QQR or IL-13 cytotoxin).",114
9300,il1r,"To target IL-13 receptors (IL-13R) for cancer therapy, we have developed a recombinant fusion protein composed of IL-13 and a mutated form of Pseudomonas exotoxin ( IL13-PE38QQR or IL-13 cytotoxin).",165
9300,il-13,"To target IL-13 receptors (IL-13R) for cancer therapy, we have developed a recombinant fusion protein composed of IL-13 and a mutated form of Pseudomonas exotoxin ( IL13-PE38QQR or IL-13 cytotoxin).",181
9300,il-13,"The IL-13 cytotoxin was found to be highly selective and potent in killing human GBM cells in vitro while normal cells including immune cells, endothelial cells and normal brain cells were generally spared the cytotoxic effect of IL-13 cytotoxin.",4
9300,il-13,"The IL-13 cytotoxin was found to be highly selective and potent in killing human GBM cells in vitro while normal cells including immune cells, endothelial cells and normal brain cells were generally spared the cytotoxic effect of IL-13 cytotoxin.",230
9300,il-13r,"This is because these cells either expressed none or expressed low levels of IL-13R.Consistent with in vitro cytotoxic activity, IL-13 cytotoxin mediated remarkable anti-tumor activity to human glioma in animal xenograft models.",77
9300,il-13,"This is because these cells either expressed none or expressed low levels of IL-13R.Consistent with in vitro cytotoxic activity, IL-13 cytotoxin mediated remarkable anti-tumor activity to human glioma in animal xenograft models.",129
9300,il-13,The direct injection of IL-13 cytotoxin into subcutaneous human GBM tumors grown in nude mice produced complete and durable regression of established tumors.,24
9300,il-13,Intravenous and intraperitoneal administration of IL-13 cytotoxin also reduced tumor burden significantly with fewer complete responders.,50
9300,il-13,Systemic administration of IL-13 cytotoxin appeared to be well tolerated at high doses (up to 50 mug/kg).,27
9300,il-13,"Intrabrain parenchyma administration of IL-13 cytotoxin at doses up to 100 mug/ml was very well tolerated without any evidence of gross or microscopic necrosis, whereas at 500 mug/ml dose, localized necrosis was observed in normal rat brain.",40
9300,il-13,The first clinical trial involves convection-enhanced delivery (CED) of IL-13 cytotoxin into recurrent malignant glioma.,72
9300,il-13,This route of IL-13 cytotoxin administration appears to be fairly well tolerated with no neurotoxicity.,14
9300,il-13,The second clinical trial involves infusion of IL-13 cytotoxin by CED following tumor resection.,47
9300,il-13,"In third one, IL-13 cytotoxin is infused by CED followed by tumor resection.",14
9381,antivascularendothelialgrowthfactorantibodies,Targeted therapies such as antiangiogenic therapy with antivascular endothelial growth factor antibodies (bevacizumab) are finding their way into clinical practice.,55
9519,plk1,"In this context, we review promising ongoing and future strategies for GBM therapeutics aimed towards G2/M inhibition such as anti-microtubule agents and targeted therapy against G2/M regulators like cyclin-dependent kinases, Aurora inhibitors, PLK1, BUB, 1, and BUBR1, and survivin.",245
9519,bub/1,"In this context, we review promising ongoing and future strategies for GBM therapeutics aimed towards G2/M inhibition such as anti-microtubule agents and targeted therapy against G2/M regulators like cyclin-dependent kinases, Aurora inhibitors, PLK1, BUB, 1, and BUBR1, and survivin.",251
9519,bubr1,"In this context, we review promising ongoing and future strategies for GBM therapeutics aimed towards G2/M inhibition such as anti-microtubule agents and targeted therapy against G2/M regulators like cyclin-dependent kinases, Aurora inhibitors, PLK1, BUB, 1, and BUBR1, and survivin.",263
9519,survivin,"In this context, we review promising ongoing and future strategies for GBM therapeutics aimed towards G2/M inhibition such as anti-microtubule agents and targeted therapy against G2/M regulators like cyclin-dependent kinases, Aurora inhibitors, PLK1, BUB, 1, and BUBR1, and survivin.",274
9578,interleukin-13,"The phase III trial PRECISE compares CED of IL13-PE38QQR, an interleukin-13 conjugated to Pseudomonas aeruginosa exotoxin",61
9578,diphtheriatoxin,CED of Tf-diphtheria toxin had a response rate of 35% in recurrent malignant gliomas patients.,10
9578,tgf-beta2,"On the other hand, the TGF-beta 2 inhibitor Trabedersen, HSV-1-tk ganciclovir, and radioisotope I-131-chTNT-1/B mAb had a limited response rate.",23
9578,tk,"On the other hand, the TGF-beta 2 inhibitor Trabedersen, HSV-1-tk ganciclovir, and radioisotope I-131-chTNT-1/B mAb had a limited response rate.",63
9578,chtnt-1/bmab,"On the other hand, the TGF-beta 2 inhibitor Trabedersen, HSV-1-tk ganciclovir, and radioisotope I-131-chTNT-1/B mAb had a limited response rate.",102
9610,microrna(mir)-181a-5p,The present study aimed to explore the molecular mechanism by which microRNA (miR)-181a-5p targets the F-box protein 11 (FBXO11) in glioma cells to inhibit cell proliferation and invasion.,68
9610,f-boxprotein11,The present study aimed to explore the molecular mechanism by which microRNA (miR)-181a-5p targets the F-box protein 11 (FBXO11) in glioma cells to inhibit cell proliferation and invasion.,103
9610,fbxo11,The present study aimed to explore the molecular mechanism by which microRNA (miR)-181a-5p targets the F-box protein 11 (FBXO11) in glioma cells to inhibit cell proliferation and invasion.,121
9610,mir-181a-5p,"Reverse transcription-quantitative (RT-q)PCR was performed to detect the expression levels of miR-181a-5p in U251TR cells, U251 cells, primary GBM tissues and relapsed GBM tissues in order to determine the association between miR-181a-5p and the chemoresistance of GBM cells.",94
9610,mir-181a-5p,"Reverse transcription-quantitative (RT-q)PCR was performed to detect the expression levels of miR-181a-5p in U251TR cells, U251 cells, primary GBM tissues and relapsed GBM tissues in order to determine the association between miR-181a-5p and the chemoresistance of GBM cells.",226
9610,mir-181a-5p,The expression levels of miR-181a-5p in GBM cells were modulated via transfecting miR-181a-5p mimics and inhibitors.,25
9610,mir-181a-5p,The expression levels of miR-181a-5p in GBM cells were modulated via transfecting miR-181a-5p mimics and inhibitors.,82
9610,mir-181a,Cell Counting Kit-8 assays were undertaken to assess the effects of miR-181a-5p on drug sensitivity and proliferation of GBM cells.,68
9610,mir-181a-5p,Wound healing assays were performed to examine the effects of miR-181a-5p on the migratory ability of GBM cells.,62
9610,mir-181a-5p,"Furthermore, the effects of miR-181a-5p on the invasive ability of GBM cells were analyzed using an in vitro invasion assay.",28
9610,mir-181a-5p,Flow cytometry analysis was carried out to determine whether overexpression of miR-181a-5p can promote the apoptotic rate of GBM cells.,79
9610,mir-181a-5p,RT-qPCR and western blotting were employed to detect the effects of miR-181a-5p on mRNA and protein expression of FBX011.,68
9610,fbx011,RT-qPCR and western blotting were employed to detect the effects of miR-181a-5p on mRNA and protein expression of FBX011.,114
9610,mir-181a-5p,miR-181a-5p exhibited low expression in resistant GBM cell lines and recurrent tumor tissues.,0
9610,luciferase,Dual-luciferase reporter assays were utilized to detect luciferase activity to verify the targeted regulatory association between miR-181a-5p and FBXO11.,5
9610,luciferase,Dual-luciferase reporter assays were utilized to detect luciferase activity to verify the targeted regulatory association between miR-181a-5p and FBXO11.,56
