index,word,block,pos
8729,alisertibmln8237,"Our objective was to demonstrate the therapeutic efficacy of MLN8237 (alisertib), an orally available selective inhibitor of Aurora A kinase (AURKA), and to evaluate which in vitro model system (monolayer or neurosphere) can predict therapeutic efficacy in vivo.",70
8729,mln8237,MLN8237 penetrated into pGBM xenografts in mouse brains.,0
8729,ic-3752gbm,"Significant extension of survival times were achieved in IC-4687GBM of which both neurosphere and monolayer were inhibited in vitro, but not in IC-R0315GBM of which only neurosphere cells responded (similar to IC-3752GBM).",210
8729,mln8237,"Apoptosis-mediated MLN8237 induced cell death, and the presence of AURKA-negative and CD133(+) cells",19
8729,mln8237,MLN8237 successfully targeted AURKA in a subset of pGBMs.,0
8798,lysophosphatidicacid,"As the bioactive multifunctional lipid mediator lysophosphatidic acid (LPA) is well recognized to be involved in the tumorigenesis of cancers by acting on G-protein-coupled receptors, LPA receptor (LPAR) antagonists and LPA synthesis inhibitors have been proposed as promising drugs for cancer treatment.",48
8798,lpa,"As the bioactive multifunctional lipid mediator lysophosphatidic acid (LPA) is well recognized to be involved in the tumorigenesis of cancers by acting on G-protein-coupled receptors, LPA receptor (LPAR) antagonists and LPA synthesis inhibitors have been proposed as promising drugs for cancer treatment.",71
8798,lpa,"As the bioactive multifunctional lipid mediator lysophosphatidic acid (LPA) is well recognized to be involved in the tumorigenesis of cancers by acting on G-protein-coupled receptors, LPA receptor (LPAR) antagonists and LPA synthesis inhibitors have been proposed as promising drugs for cancer treatment.",184
8798,lpa,"As the bioactive multifunctional lipid mediator lysophosphatidic acid (LPA) is well recognized to be involved in the tumorigenesis of cancers by acting on G-protein-coupled receptors, LPA receptor (LPAR) antagonists and LPA synthesis inhibitors have been proposed as promising drugs for cancer treatment.",220
8798,lpa,"Six LPARs, named LPA(1-6), are currently recognized.",17
8798,lpa,"Among them, LPA(1) is the dominant LPAR in the CNS and is highly expressed in GBM in combination with the overexpression of autotaxin (ATX), the enzyme (a phosphodiesterase, which is a potent cell motility-stimulating factor) that produces LPA.Invasion is a defining hallmark of GBM.",12
8798,lpa,"Among them, LPA(1) is the dominant LPAR in the CNS and is highly expressed in GBM in combination with the overexpression of autotaxin (ATX), the enzyme (a phosphodiesterase, which is a potent cell motility-stimulating factor) that produces LPA.Invasion is a defining hallmark of GBM.",240
8798,lpa,"LPA is significantly related to cell adhesion, cell motility, and invasion through the Rho family",0
8798,lpa,"LPA(1) is responsible for LPA-driven cell motility, which is attenuated by LPA(4).",0
8798,lpa,"LPA(1) is responsible for LPA-driven cell motility, which is attenuated by LPA(4).",26
8798,lpa,"LPA(1) is responsible for LPA-driven cell motility, which is attenuated by LPA(4).",75
8798,lpa,"As both ATX and LPA play a significant role in angiogenesis, similar to VEGF, inhibition of the ATX/LPA axis may be beneficial as a two-pronged therapy that includes anti-angiogenic and anti-invasion therapy.",16
8798,lpa,"As both ATX and LPA play a significant role in angiogenesis, similar to VEGF, inhibition of the ATX/LPA axis may be beneficial as a two-pronged therapy that includes anti-angiogenic and anti-invasion therapy.",100
8798,lpa,LPA(1) expression appears to be increased in these cells.,0
8877,bkm120,"Combined targeting with a PI3-kinase inhibitor, BKM120, and an Hsp90 inhibitor, HSP990, was investigated as a multi-targeted approach to potentiate cell death in glioblastoma (GBM).",48
8877,bk20,BKM120 plus HSP990 induced suppression of baseline Akt signaling as well as radiation (RT)-induced pAkt signaling in all cell lines.,0
8953,bevacizumab,"This surveillance study was conducted to verify the post-market safety and effectiveness of bevacizumab, which was approved in Japan in 2013 for the treatment of patients with newly diagnosed and or recurrent malignant glioma.s",92
8953,bevacizumab,Patients with newly diagnosed or recurrent malignant glioma scheduled for bevacizumab treatment were enrolled.,74
8953,bevacizumab,The effectiveness of bevacizumab was assessed by the 1-year survival rate and the overall survival rate.,21
8953,bevacizumab,"Therefore, bevacizumab is considered as one of the treatment options for patients with malignant glioma in real-world clinical practice.",11
8975,vorinostat,"Vorinostat is the most advanced HDAC inhibitor that entered clinical trials in glioblastoma, showing activity in recurrent disease.",0
8975,vorinostat,"Multiple phase II trials with vorinostat in combination with targeted agents, temozolomide and radiotherapy are currently recruiting.",30
8975,temozolomide,"Multiple phase II trials with vorinostat in combination with targeted agents, temozolomide and radiotherapy are currently recruiting.",78
9017,enzastaurin,"Enzastaurin, a potent inhibitor of protein kinase C-beta, inhibits angiogenesis and has direct cytotoxic activity against glioma cells in preclinical studies.",0
9017,enzastaurin,Patients in phase I received enzastaurin 525-900 mg/d. Phase,29
9017,alanine,"Therapy was well tolerated with thrombosis, thrombocytopenia, hemorrhage, and elevated alanine aminotransferase as the most commonly observed drug-associated grade 3 or higher toxicities.",87
9017,enzastaurin,Patients on EIAED had serum enzastaurin exposure levels approximately 80% lower than those not on EIAED.,28
9017,enzastaurin,"Enzastaurin has anti-glioma activity in patients with recurrent high-grade glioma, but does not appear to have enough single-agent activity to be useful as monotherapy.",0
9107,bevacizumab,"Only one agent, the anti-vascular endothelial growth factor (VEGF)-A antibody bevacizumab, has shown meaningful efficacy in controlled clinical trials in glioblastoma, so far.",78
9219,nimustine,"Nimustine (ACNU) is a chloroethylating agent which was the most active chemotherapy agent used for patients with high-grade gliomas until the introduction of temozolomide, which became the standard of care for patients with newly diagnosed glioblastomas in Japan.",0
9219,acnu,"Nimustine (ACNU) is a chloroethylating agent which was the most active chemotherapy agent used for patients with high-grade gliomas until the introduction of temozolomide, which became the standard of care for patients with newly diagnosed glioblastomas in Japan.",11
9219,temozolomide,"Nimustine (ACNU) is a chloroethylating agent which was the most active chemotherapy agent used for patients with high-grade gliomas until the introduction of temozolomide, which became the standard of care for patients with newly diagnosed glioblastomas in Japan.",158
9219,temozolomide,"Since temozolomide was established as the standard first-line therapy for glioblastoma multiforme (GBM), ACNU has been employed as a salvage chemotherapy agent for recurrent GBM in combination with other drugs.",6
9219,acnu,"Since temozolomide was established as the standard first-line therapy for glioblastoma multiforme (GBM), ACNU has been employed as a salvage chemotherapy agent for recurrent GBM in combination with other drugs.",105
9219,acnu,The acting molecular mechanism in ACNU has yet to be elucidated.,34
9219,acnu,ACNU is a cross-linking agent which induces DNA double-strand breaks (DSBs).,0
9219,acnu,The work described here was intended to clarify details in repair pathways which are active in the repair of DNA DSBs induced by ACNU.,129
9219,acnu,Cellular sensitivity to ACNU treatment was evaluated with colony forming assays.,24
9219,acnu,The most effective molecular target which correlated with ACNU cell sensitivity was Lig4.,58
9219,acnu,"In addition, it was found that Lig4 small-interference RNA (siRNA) efficiently enhanced cell lethality which was induced by ACNU in human glioblastoma A172 cells.",124
9219,acnu,These findings suggest that the down-regulation of Lig4 might provide a useful tool which can be used to increase cell sensitivity in response to ACNU chemotherapy.,146
9246,dasatinib,"Treatments targeting molecular pathways critical for these cancers are needed.sWe conducted a phase 1 study (rolling-six design) to establish the safety and maximum tolerated dose (MTD) of dasatinib, an oral platelet-derived growth factor receptor A (PDGFRA) inhibitor, and crizotinib, an oral c-Met inhibitor, in such patients.",189
9246,crizotinib,"Treatments targeting molecular pathways critical for these cancers are needed.sWe conducted a phase 1 study (rolling-six design) to establish the safety and maximum tolerated dose (MTD) of dasatinib, an oral platelet-derived growth factor receptor A (PDGFRA) inhibitor, and crizotinib, an oral c-Met inhibitor, in such patients.",274
9246,dasatinib,Biomarkers of cellular pathway activation in peripheral-blood mononuclear cells (PBMC) were evaluated before and after administration of dasatinib.,137
9246,dasatinib,Dasatinib at 50mg/m(2) and crizotinib at 130mg/m(2) or 100mg/m(2) were poorly tolerated when administered twice daily.,0
9246,crizotinib,Dasatinib at 50mg/m(2) and crizotinib at 130mg/m(2) or 100mg/m(2) were poorly tolerated when administered twice daily.,27
9246,dasatinib,Dasatinib administered at 50mg/m(2) and crizotinib at 215mg/m(2) once daily was the MTD.,0
9246,crizotinib,Dasatinib administered at 50mg/m(2) and crizotinib at 215mg/m(2) once daily was the MTD.,40
9246,dasatinib,Pharmacokinetics of dasatinib and crizotinib were comparable to previous studies.,20
9246,crizotinib,Pharmacokinetics of dasatinib and crizotinib were comparable to previous studies.,34
9246,dasatinib,A statistically significant decrease in the ratio of p-AKT/total AKT in PBMC occurred after dasatinib administration.,92
9269,temozolomide,"To date, surgery followed by radiotherapy and temozolomide is the standard therapy.",46
9323,ixazomib,Ixazomib is an orally-administered proteasome inhibitor used in combination with lenalidomide and dexamethasone to treat patients with multiple myeloma who have received at least one prior therapy.,0
9323,lenalidomide,Ixazomib is an orally-administered proteasome inhibitor used in combination with lenalidomide and dexamethasone to treat patients with multiple myeloma who have received at least one prior therapy.,81
9323,dexamethasone,Ixazomib is an orally-administered proteasome inhibitor used in combination with lenalidomide and dexamethasone to treat patients with multiple myeloma who have received at least one prior therapy.,98
9323,ixazomib,"However, ixazomib's ability to reach brain tumors has not been studied during its development.",9
9323,ixazomib,"The aim of the present study (ClinicalTrials.gov, NCT02630030) was to establish and quantify ixazomib's presence in glioblastoma.",93
9323,ixazomibcitrate,The present study investigated 3 patients with recurrent glioblastoma after administration of oral ixazomib citrate (MLN 9708) at a fixed 4.0 mg dose within a 3-hpreoperative window.,99
9323,mln9708,The present study investigated 3 patients with recurrent glioblastoma after administration of oral ixazomib citrate (MLN 9708) at a fixed 4.0 mg dose within a 3-hpreoperative window.,117
